month,bitcoin_market_price_usd_monthly,network_difficulty_monthly,blocks_mined_monthly,total_transaction_fees_btc_monthly,new_coins_issued_btc_monthly,total_miner_compensation_btc_monthly,total_miner_compensation_usd_monthly,miner_compensation_per_block_btc_monthly,implied_block_subsidy_btc_monthly,coinmetrics_bitcoin_price_usd_monthly,bitcoinvisuals_block_subsidy_btc_monthly,analysis_sample,daily_observations,calendar_days_in_month,price_observation_days,difficulty_observation_days,blocks_observation_days,compensation_observation_days,complete_price_month,complete_backbone_month,frontier_efficiency_j_per_th,frontier_hardware_model,frontier_hardware_type,frontier_release_date,frontier_changed,eta_weighted_avg_j_per_th,n_active_devices,sum_weights,energy_per_block_frontier_j,energy_per_block_weighted_j,mci_frontier_j_per_btc,mci_weighted_j_per_btc,log_bitcoin_market_price_usd,log_mci_frontier,log_mci_weighted
2010-01-01,,1.2705573349525228,5004.0,0.26,250200.0,250200.26,0.0,50.00005195843325,50.0,,50.0,False,31,31,0,31,31,31,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,1.0,78110.03156250439,78110.03156250439,1562.1990078618303,1562.1990078618303,,7.353849728085629,7.353849728085629
2010-02-01,,2.329247337155654,5603.0,0.44,280150.0,280150.44,0.0,50.00007852935927,50.0,,50.0,False,28,28,0,28,28,28,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,1.0,143195.09873114535,143195.09873114535,2863.89747662223,2863.89747662223,,7.959938730171024,7.959938730171024
2010-03-01,,4.372742850599896,5201.0,0.0,260050.0,260050.0,0.0,50.0,50.0,,50.0,False,31,31,0,31,31,31,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,0.8,268823.03748050553,268823.03748050553,5376.460749610111,5376.460749610111,,8.589785583443124,8.589785583443124
2010-04-01,,8.27723527163913,5578.0,0.26,278900.0,278900.26,0.0,50.00004661168878,50.0,,50.0,False,30,30,0,30,30,30,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,0.8,508859.45130698587,508859.45130698587,10177.17953862921,10177.17953862921,,9.227903192642806,9.227903192642806
2010-05-01,,12.78881185111734,4940.0,10.34,247000.0,247010.34,0.0,50.0020931174089,50.0,,50.0,False,31,31,0,31,31,31,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,0.8,786217.5675645781,786217.5675645781,15723.693120575506,15723.693120575506,,9.662923969725473,9.662923969725473
2010-06-01,,17.57404328222627,4746.0,1.37,237300.0,237301.37,0.0,50.00028866413822,50.0,,50.0,False,30,30,0,30,30,30,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,0.8,1080399.1584581316,1080399.1584581316,21607.858420886037,21607.858420886037,,9.980812343289104,9.980812343289104
2010-07-01,0.0637966439302561,116.63653379650668,7875.0,9.55,393750.0,393759.55,8677.505560184338,50.00121269841269,50.0,0.0657391525423728,50.0,False,31,31,15,31,31,31,False,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,0.8,7170462.194472065,7170462.194472065,143405.76573055188,143405.76573055188,-2.75205469298902,11.873433413665389,11.873433413665389
2010-08-01,0.0644880954428126,440.281748628963,6016.0,10.9700014,300800.0,300810.9700014,19354.43388381127,50.00182347097739,50.0,0.0644980770536,50.0,True,31,31,31,31,31,31,True,True,14313725.5,Intel Core i5-650,CPU,2009-01-01,False,14313725.5,1.0,0.8,27067193.534472015,27067193.534472015,541324.1289126716,541324.1289126716,-2.7412746389930533,13.201773507650955,13.201773507650955
2010-09-01,0.0617953509103852,800.7029914159288,5545.0,1.97960442,277250.0,277251.97960442,17137.535278868272,50.00035700710911,50.0,0.061809385525034,50.0,True,30,30,30,30,30,30,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,True,14313725.5,1.0,0.8,8271333.264064604,49224804.11639741,165425.4841198149,984489.0529361335,-2.7839271453355536,12.016276125397452,13.799878057584701
2010-10-01,0.1074449707658089,1660.9541637711147,5895.0,1.0033037,294750.0,294751.0033037,33575.26822463904,50.00017019570823,50.0,0.1089079990384796,50.0,True,31,31,31,31,31,31,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,14313725.5,1.0,0.8,17157804.544469606,102110450.73450601,343154.9228194897,2042202.0632095903,-2.2307764623328197,12.745937294203541,14.529539226390789
2010-11-01,0.2583972868011085,5123.717091755668,5909.0,5.09,295450.0,295455.09,76766.31079220412,50.00086139786767,50.0,0.2599344503409312,50.0,True,30,30,30,30,30,30,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,7697856.5,2.0,1.8,52928454.209659055,169400549.25745574,1058550.8475243235,3387952.6176459026,-1.3532570071245258,13.872411405743238,15.03573634930974
2010-12-01,0.2409801825728589,11760.30251800238,5608.0,2.72666142,280400.0,280402.72666142,67895.3444150976,50.00048620924037,50.0,0.2443400328236647,50.0,True,31,31,31,31,31,31,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,7697856.5,2.0,1.8,121484973.14915952,388819614.80445534,2429675.8363663354,7776316.677748611,-1.4230405788606904,14.70326840574578,15.866593349312282
2011-01-01,0.3659117235619775,17934.54888324851,5161.0,8.41068051,258050.0,258058.41068051,95438.51047006708,50.00162966101724,50.0,0.3689957915009144,50.0,True,31,31,31,31,31,31,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,7697856.5,2.0,1.8,185265488.3825067,592952806.9368792,3705189.00360852,11858669.62650545,-1.005363167125962,15.125244828530908,16.28856977209741
2011-02-01,0.9200505851225932,30477.98168691124,5566.0,13.13731791,278300.0,278313.13731791,258824.2863559735,50.00236027989759,50.0,0.9236703238290058,50.0,True,28,28,28,28,28,28,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,7697856.5,2.0,1.8,314840267.1791064,1007664308.0721533,6296508.113151639,20152334.858425952,-0.08332662662170073,15.655505769944899,16.8188307135114
2011-03-01,0.8520234493326257,69479.27037754646,4902.0,130.7963255,245100.0,245230.7963255,210165.5355461737,50.0266822369441,50.0,0.8539480755830396,50.0,True,31,31,31,31,31,31,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,6870872.874999999,2.0,1.6,717727055.347312,2050345378.5987113,14346884.967264114,40985036.12307426,-0.16014122984068835,16.47904340115364,17.528717585441925
2011-04-01,1.1918419930890254,85029.26257414186,5088.0,162.77588569,254400.0,254562.77588569,325193.0241060233,50.03199211589819,50.0,1.251830822082603,50.0,True,30,30,30,30,30,30,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,6838952.076923076,3.0,2.6,878359860.6328273,2497570950.0900154,17555964.163851857,49919478.407024816,0.17550000372344934,16.680904288540276,17.72592183339363
2011-05-01,6.151101929769087,210679.482130902,6739.0,417.08251476,336950.0,337367.08251476,2109779.733968725,50.06189086136816,50.0,6.208499431684924,50.0,True,31,31,31,31,31,31,True,True,2405161.3000000003,Nvidia GPU GTX 570 (overclocked),GPU,2010-09-01,False,6838952.076923076,3.0,2.6,2176337827.2431517,6188304336.890339,43472944.984636836,123613076.3423828,1.81663124134061,17.58764934818889,18.632666893042245
2011-06-01,18.17853549778177,827558.248610611,6256.0,843.30858083,312800.0,313643.30858083,5677454.803051643,50.13479996496643,50.0,18.025088446814728,50.0,True,30,30,22,30,30,30,False,True,75000.0,Xilinx Spartan-6s,FPGA,2011-06-01,True,6838952.076923076,3.0,2.6,266575170.99882087,24307930924.780136,5317168.337863126,484851459.30104864,2.9002415298269795,15.48645145229433,19.999353132509306
2011-07-01,13.900132476823362,1576944.1069518717,4914.0,381.38248206,245700.0,246081.38248206,3452137.033151709,50.077611412710624,50.0,14.0257222590826,50.0,True,31,31,27,31,31,31,False,True,75000.0,Xilinx Spartan-6s,FPGA,2011-06-01,False,6838952.076923076,3.0,2.6,507969252.52336615,46319698327.43649,10143639.806159647,924958220.265268,2.6318983707979458,16.13235744696086,20.645259127175837
2011-08-01,10.234091050302808,1847683.0153019885,4373.0,244.60389745,218650.0,218894.60389745,2202209.3353392985,50.055935032574894,50.0,10.007244984191477,50.0,True,31,31,31,31,31,31,True,True,43000.0,X6500 FPGA Miner,FPGA,2011-08-01,True,4960076.499999999,4.0,3.6,341236739.33615845,39361868179.48615,6817108.4830218805,786357664.7578481,2.3257244071874514,15.73494596381987,20.482922291113436
2011-09-01,5.999517115253142,1760703.8960047893,4157.0,161.73643469,207850.0,208011.73643469,1239262.2790698386,50.03890700858552,50.0,5.938308926388078,50.0,True,30,30,30,30,30,30,True,True,43000.0,X6500 FPGA Miner,FPGA,2011-08-01,False,4960076.499999999,4.0,3.6,325173123.00505525,37508920136.02288,6498405.789504217,749595112.6507863,1.7916789851981594,15.687067441630742,20.43504376892431
2011-10-01,3.712456954788029,1568064.6428101133,3749.0,119.31579929,187450.0,187569.31579929,687029.2367271631,50.03182603341958,50.0,3.632088300314852,50.0,True,31,31,31,31,31,31,True,True,43000.0,X6500 FPGA Miner,FPGA,2011-08-01,False,3891146.826086957,5.0,4.6,289595813.43198436,26206042564.74271,5788231.93937683,523787449.75723964,1.3116939093917082,15.571337438386891,20.076596529760845
2011-11-01,2.8332892192312653,1194221.6300237684,4137.0,98.56053548,206850.0,206948.56053548,558121.5340847017,50.02382415650955,50.0,2.6850392432008574,50.0,True,30,30,30,30,30,30,True,True,43000.0,X6500 FPGA Miner,FPGA,2011-08-01,False,3958691.622727273,5.0,4.4,220553142.34049958,20304694812.779335,4408962.050771147,405900491.51884174,1.0414383050238696,15.299149857083968,19.821618592744194
2011-12-01,3.5781340480839834,1130928.1394267129,4585.0,505.58724485,229250.0,229755.58724485,803041.6124084993,50.11026984620501,50.0,3.4910424586734785,50.0,True,31,31,31,31,31,31,True,True,43000.0,X6500 FPGA Miner,FPGA,2011-08-01,False,3958691.622727273,5.0,4.4,208863873.037446,19228550336.830467,4168085.1785168312,383724741.3722858,1.2748414489135318,15.242967298510944,19.76543603417117
